3.950000E+03	6.206270E+04	8.236730E-01	3.247895E+02	9.794500E+00	2.624910E+02	2.018800E-05	1.662831E-05
4.000000E+03	6.166040E+04	8.193470E-01	3.245886E+02	9.794300E+00	2.621660E+02	2.027500E-05	1.661226E-05
4.050000E+03	6.126020E+04	8.150380E-01	3.243876E+02	9.794200E+00	2.618420E+02	2.036200E-05	1.659580E-05
4.100000E+03	6.086220E+04	8.107470E-01	3.241867E+02	9.794000E+00	2.615170E+02	2.044900E-05	1.657897E-05
4.150000E+03	6.046620E+04	8.064730E-01	3.239854E+02	9.793900E+00	2.611930E+02	2.053700E-05	1.656254E-05
4.200000E+03	6.007230E+04	8.022160E-01	3.237841E+02	9.793700E+00	2.608680E+02	2.062600E-05	1.654651E-05
4.250000E+03	5.968050E+04	7.979770E-01	3.235825E+02	9.793600E+00	2.605430E+02	2.071500E-05	1.653009E-05
4.300000E+03	5.929080E+04	7.937550E-01	3.233810E+02	9.793400E+00	2.602190E+02	2.080400E-05	1.651328E-05
4.350000E+03	5.890320E+04	7.895500E-01	3.231794E+02	9.793200E+00	2.598940E+02	2.089400E-05	1.649686E-05
4.400000E+03	5.851760E+04	7.853630E-01	3.229773E+02	9.793100E+00	2.595700E+02	2.098500E-05	1.648084E-05
4.450000E+03	5.813400E+04	7.811920E-01	3.227753E+02	9.792900E+00	2.592450E+02	2.107600E-05	1.646440E-05
4.500000E+03	5.775260E+04	7.770380E-01	3.225735E+02	9.792800E+00	2.589210E+02	2.116700E-05	1.644756E-05
4.550000E+03	5.737310E+04	7.729020E-01	3.223710E+02	9.792600E+00	2.585960E+02	2.125900E-05	1.643112E-05
4.600000E+03	5.699570E+04	7.687820E-01	3.221688E+02	9.792500E+00	2.582720E+02	2.135200E-05	1.641503E-05
4.650000E+03	5.662030E+04	7.646790E-01	3.219664E+02	9.792300E+00	2.579470E+02	2.144500E-05	1.639854E-05
4.700000E+03	5.624690E+04	7.605930E-01	3.217638E+02	9.792200E+00	2.576230E+02	2.153800E-05	1.638165E-05
4.750000E+03	5.587550E+04	7.565240E-01	3.215610E+02	9.792000E+00	2.572980E+02	2.163200E-05	1.636513E-05
4.800000E+03	5.550610E+04	7.524720E-01	3.213581E+02	9.791900E+00	2.569740E+02	2.172700E-05	1.634896E-05
4.850000E+03	5.513870E+04	7.484350E-01	3.211554E+02	9.791700E+00	2.566490E+02	2.182200E-05	1.633235E-05
4.900000E+03	5.477320E+04	7.444170E-01	3.209519E+02	9.791500E+00	2.563250E+02	2.191700E-05	1.631539E-05
4.950000E+03	5.440980E+04	7.404150E-01	3.207488E+02	9.791400E+00	2.560000E+02	2.201300E-05	1.629876E-05
5.000000E+03	5.404830E+04	7.364290E-01	3.205454E+02	9.791200E+00	2.556760E+02	2.211000E-05	1.628245E-05
5.050000E+03	5.368870E+04	7.324590E-01	3.203419E+02	9.791100E+00	2.553510E+02	2.220700E-05	1.626572E-05
5.100000E+03	5.333110E+04	7.285060E-01	3.201384E+02	9.790900E+00	2.550270E+02	2.230500E-05	1.624933E-05
5.150000E+03	5.297540E+04	7.245700E-01	3.199344E+02	9.790800E+00	2.547020E+02	2.240300E-05	1.623254E-05
5.200000E+03	5.262170E+04	7.206490E-01	3.197309E+02	9.790600E+00	2.543780E+02	2.250200E-05	1.621604E-05
5.250000E+03	5.226990E+04	7.167450E-01	3.195270E+02	9.790500E+00	2.540530E+02	2.260200E-05	1.619987E-05
5.300000E+03	5.192000E+04	7.128580E-01	3.193227E+02	9.790300E+00	2.537290E+02	2.270100E-05	1.618259E-05
5.350000E+03	5.157200E+04	7.089860E-01	3.191186E+02	9.790200E+00	2.534040E+02	2.280200E-05	1.616630E-05
5.400000E+03	5.122590E+04	7.051310E-01	3.189142E+02	9.790000E+00	2.530800E+02	2.290300E-05	1.614962E-05
5.450000E+03	5.088160E+04	7.012920E-01	3.187095E+02	9.789900E+00	2.527550E+02	2.300500E-05	1.613322E-05
5.500000E+03	5.053930E+04	6.974690E-01	3.185049E+02	9.789700E+00	2.524310E+02	2.310700E-05	1.611642E-05
5.550000E+03	5.019880E+04	6.936620E-01	3.183001E+02	9.789500E+00	2.521060E+02	2.321000E-05	1.609990E-05
5.600000E+03	4.986020E+04	6.898710E-01	3.180952E+02	9.789400E+00	2.517820E+02	2.331300E-05	1.608296E-05
5.650000E+03	4.952350E+04	6.860950E-01	3.178905E+02	9.789200E+00	2.514580E+02	2.341700E-05	1.606629E-05
5.700000E+03	4.918860E+04	6.823360E-01	3.176853E+02	9.789100E+00	2.511330E+02	2.352200E-05	1.604991E-05
5.750000E+03	4.885550E+04	6.785930E-01	3.174798E+02	9.788900E+00	2.508090E+02	2.362700E-05	1.603312E-05
5.800000E+03	4.852430E+04	6.748650E-01	3.172745E+02	9.788800E+00	2.504840E+02	2.373200E-05	1.601590E-05
5.850000E+03	4.819490E+04	6.711530E-01	3.170690E+02	9.788600E+00	2.501600E+02	2.383900E-05	1.599962E-05
5.900000E+03	4.786730E+04	6.674570E-01	3.168632E+02	9.788500E+00	2.498360E+02	2.394600E-05	1.598293E-05
5.950000E+03	4.754160E+04	6.637760E-01	3.166578E+02	9.788300E+00	2.495110E+02	2.405300E-05	1.596580E-05
6.000000E+03	4.721760E+04	6.601110E-01	3.164517E+02	9.788200E+00	2.491870E+02	2.416200E-05	1.594960E-05
6.050000E+03	4.689550E+04	6.564620E-01	3.162458E+02	9.788000E+00	2.488620E+02	2.427000E-05	1.593233E-05
6.100000E+03	4.657510E+04	6.528280E-01	3.160396E+02	9.787900E+00	2.485380E+02	2.438000E-05	1.591595E-05
6.150000E+03	4.625650E+04	6.492100E-01	3.158332E+02	9.787700E+00	2.482140E+02	2.449000E-05	1.589915E-05
6.200000E+03	4.593960E+04	6.456070E-01	3.156265E+02	9.787500E+00	2.478890E+02	2.460000E-05	1.588193E-05
6.250000E+03	4.562460E+04	6.420190E-01	3.154203E+02	9.787400E+00	2.475650E+02	2.471200E-05	1.586557E-05
6.300000E+03	4.531130E+04	6.384470E-01	3.152135E+02	9.787200E+00	2.472410E+02	2.482400E-05	1.584881E-05
6.350000E+03	4.499970E+04	6.348900E-01	3.150065E+02	9.787100E+00	2.469160E+02	2.493600E-05	1.583162E-05
6.400000E+03	4.468990E+04	6.313480E-01	3.147997E+02	9.786900E+00	2.465920E+02	2.504900E-05	1.581464E-05
6.450000E+03	4.438180E+04	6.278210E-01	3.145926E+02	9.786800E+00	2.462670E+02	2.516300E-05	1.579786E-05
6.500000E+03	4.407550E+04	6.243100E-01	3.143855E+02	9.786600E+00	2.459430E+02	2.527800E-05	1.578131E-05
6.550000E+03	4.377080E+04	6.208130E-01	3.141781E+02	9.786500E+00	2.456190E+02	2.539300E-05	1.576430E-05
6.600000E+03	4.346790E+04	6.173320E-01	3.139706E+02	9.786300E+00	2.452940E+02	2.550900E-05	1.574752E-05
6.650000E+03	4.316670E+04	6.138660E-01	3.137629E+02	9.786200E+00	2.449700E+02	2.562600E-05	1.573093E-05
6.700000E+03	4.286720E+04	6.104150E-01	3.135552E+02	9.786000E+00	2.446460E+02	2.574300E-05	1.571391E-05
6.750000E+03	4.256930E+04	6.069780E-01	3.133472E+02	9.785900E+00	2.443220E+02	2.586100E-05	1.569706E-05
6.800000E+03	4.227320E+04	6.035570E-01	3.131392E+02	9.785700E+00	2.439970E+02	2.597900E-05	1.567981E-05
6.850000E+03	4.197870E+04	6.001500E-01	3.129310E+02	9.785500E+00	2.436730E+02	2.609900E-05	1.566331E-05
6.900000E+03	4.168590E+04	5.967580E-01	3.127228E+02	9.785400E+00	2.433490E+02	2.621800E-05	1.564580E-05
6.950000E+03	4.139470E+04	5.933810E-01	3.125141E+02	9.785200E+00	2.430240E+02	2.633900E-05	1.562906E-05
7.000000E+03	4.110530E+04	5.900180E-01	3.123060E+02	9.785100E+00	2.427000E+02	2.646100E-05	1.561247E-05
7.050000E+03	4.081740E+04	5.866710E-01	3.120968E+02	9.784900E+00	2.423760E+02	2.658300E-05	1.559548E-05
7.100000E+03	4.053120E+04	5.833370E-01	3.118882E+02	9.784800E+00	2.420510E+02	2.670500E-05	1.557801E-05
7.150000E+03	4.024660E+04	5.800190E-01	3.116790E+02	9.784600E+00	2.417270E+02	2.682900E-05	1.556133E-05
7.200000E+03	3.996370E+04	5.767150E-01	3.114700E+02	9.784500E+00	2.414030E+02	2.695300E-05	1.554420E-05
7.250000E+03	3.968230E+04	5.734250E-01	3.112606E+02	9.784300E+00	2.410790E+02	2.707800E-05	1.552720E-05
7.300000E+03	3.940260E+04	5.701500E-01	3.110512E+02	9.784200E+00	2.407540E+02	2.720400E-05	1.551036E-05
7.350000E+03	3.912450E+04	5.668890E-01	3.108418E+02	9.784000E+00	2.404300E+02	2.733000E-05	1.549308E-05
7.400000E+03	3.884800E+04	5.636420E-01	3.106323E+02	9.783900E+00	2.401060E+02	2.745800E-05	1.547648E-05
7.450000E+03	3.857300E+04	5.604100E-01	3.104222E+02	9.783700E+00	2.397820E+02	2.758600E-05	1.545947E-05
7.500000E+03	3.829970E+04	5.571920E-01	3.102125E+02	9.783600E+00	2.394570E+02	2.771400E-05	1.544202E-05
7.550000E+03	3.802790E+04	5.539880E-01	3.100024E+02	9.783400E+00	2.391330E+02	2.784400E-05	1.542524E-05
7.600000E+03	3.775770E+04	5.507980E-01	3.097923E+02	9.783200E+00	2.388090E+02	2.797400E-05	1.540802E-05
7.650000E+03	3.748900E+04	5.476230E-01	3.095816E+02	9.783100E+00	2.384830E+02	2.810500E-05	1.539094E-05
7.700000E+03	3.722190E+04	5.444620E-01	3.093709E+02	9.782900E+00	2.381610E+02	2.823700E-05	1.537397E-05
